ID.train,amplitude,beyond1std,color_diff_bj,color_diff_hk,color_diff_jh,color_diff_rj,color_diff_vj,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_harmonics_amplitude_0,freq1_harmonics_amplitude_1,freq1_harmonics_amplitude_2,freq1_harmonics_amplitude_3,freq1_harmonics_freq_0,freq1_harmonics_rel_phase_1,freq1_harmonics_rel_phase_2,freq1_harmonics_rel_phase_3,freq1_lambda,freq2_harmonics_amplitude_0,freq2_harmonics_amplitude_1,freq2_harmonics_amplitude_2,freq2_harmonics_amplitude_3,freq2_harmonics_freq_0,freq2_harmonics_rel_phase_1,freq2_harmonics_rel_phase_2,freq2_harmonics_rel_phase_3,freq3_harmonics_amplitude_0,freq3_harmonics_amplitude_1,freq3_harmonics_amplitude_2,freq3_harmonics_amplitude_3,freq3_harmonics_freq_0,freq3_harmonics_rel_phase_1,freq3_harmonics_rel_phase_2,freq3_harmonics_rel_phase_3,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,max_slope,median_absolute_deviation,median_buffer_range_percentage,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,percent_amplitude,percent_difference_flux_percentile,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,scatter_res_raw,skew,std,stetson_j,stetson_k,freq_rrd
163338,0.0228,0,0.746,0.071,0.077,0.353,0.5,0.0899475870276,0.267600478445,0.377815550788,0.517606036412,0.720847460157,-0.0243410448405,0.0344370362111,0.00414272508157,0.000605964984291,0.000121981736904,7.10204936935e-06,0.451699444746,0.369877790182,0.623609077115,1.66266455756,39.5579995129,0.00290769015703,0.00010910270994,4.69187454573e-05,4.7672594531e-06,26.8566450204,1.97814319243,2.80170083379,-2.00965889301,0.00254794142225,8.15175634061e-05,2.15695208819e-05,5.65575192693e-06,12.1602366484,-2.17323492547,0.27235305605,-1.57116316326,0.701878618488,0.615039948844,59.4568918177,26.9210794697,1.54821728354e-10,3.50434768009e-11,0.271126899142,0,4.07199896068,0.887586290733,0.85743539489,9.95774991822e-07,-0.000437258914586,2.48183036553e-06,86,0.0043,0.554455445545,0.936820775648,0.96224476074,1.39534883721,1.40697674419,1.55764886919,0.0219523813402,0.020473694556,-0.527899441559,0.320558886958,0.770367907322,-0.115387885249,0.00721370877937,-0.997356943102,0.928941982855,0
163342,0.02245,0,0.487,0.649,0.349,0.347,0.401,0.171479418925,0.230160337306,0.390017980518,0.58350334664,0.746466475085,-0.71384034275,0.942993979007,0.00626495055233,0.000274443499267,8.95570409382e-05,5.24582918584e-05,7.30092650564,2.0200391481,-2.29411547015,0.587065857417,30.6412913977,0.00445992794148,0.000210635586646,5.85240701336e-05,4.56821576854e-05,8.8267215806,1.29997476279,2.98563187471,-2.75929472766,0.00433897808349,0.000192564490394,0.000100414571189,2.6456305234e-05,10.9947062637,-2.59933854686,2.38855449216,0.427550826957,0.711885577424,0.692579781317,1.2089864997,1.50593301483,1.00840637923e-11,7.59523607202e-12,0.377379967529,0,3.87435436293,0.9481389971,0.9664448339,1.02168238577e-06,-0.000344810554602,-3.32853577976e-06,58,0.0059,0.432432432432,1.0048991652,0.687849580273,1.4406779661,1.62711864407,2.13537312563,0.0235286413288,0.0269798093051,-0.253519135644,0.211393966443,0.646588097027,-0.0878492785901,0.00914014745347,-0.995737422542,0.981760733751,0
163327,0.095,0,2.47,0.377,0.348,1.565,1.936,0.127482459993,0.202002238737,0.347568308559,0.514374896094,0.723786164842,-4.64667321741,3.18458130485,0.0215308162617,0.00225401470354,0.000440024452993,5.96773972244e-05,11.6263602013,1.67786073809,0.651083702621,2.778994904,24.1711953838,0.0141813321037,0.000165802767149,0.000110937180153,1.97808783601e-05,15.2500257024,-2.86321714679,-1.40622049547,0.535397893167,0.0132695963377,0.000772315182887,8.16364443639e-05,8.22528711209e-05,29.1942001823,0.315057954188,0.423425612566,1.3295838617,0.658652785443,0.616307165339,1.31167669317,2.51103524035,2.28713787492e-10,3.0290828873e-11,0.373565233114,0,4.20715563045,0.847886121044,0.883262042536,8.18963317724e-06,-0.003458582507,-4.09167159692e-05,65,0.02085,0.490566037736,0.877171089954,0.801943181021,1.09832134293,1.50119904077,1.6631648645,0.121346934161,0.10754121049,-0.126913976925,0.565610933562,0.640884117976,-1.09232156851,0.0369077568182,-0.893056951963,0.924009291525,0
163337,0.34045,0,0.338,0.116,0.07,-0.05,0.101,0.17837036475,0.312884378004,0.460038365475,0.629698508605,0.799780557476,-0.0950348179287,0.182484740353,0.0941277021276,0.00928175433305,0.00153567231655,0.000370693589191,0.219587830871,-2.00977448033,-2.69684676347,-1.47452872684,11.0239319364,0.0538336204547,0.00593506871302,0.00113945140136,0.000285806116247,10.8746827133,3.10631573383,1.65853750108,2.66064685883,0.0351310976614,0.00159598074925,0.000669683806028,0.000219623562444,10.6024194818,2.25538291674,2.48978551292,-2.33050755881,0.571921116078,0.373228038795,49.5231574088,48.2832743499,1.26814617141e-09,1.72194929149e-09,0.380466534305,0,5.38866964161,0.857517109291,0.772867589638,3.79751875021e-05,0.0112464876332,0.000209042434273,65,0.087,0.367816091954,1.04542519021,1.82667438309,0.409195402299,0.704597701149,0.34890007112,0.357193884326,0.345281881583,0.762585863467,1.99422315527,0.309472242475,0.937348849821,0.132472652278,0.11174660159,0.97117822667,0
163341,0.48045,0,1.467,0.102,0.19,0.835,1.088,0.24030704429,0.397954791219,0.537911117843,0.671993067892,0.891108960154,-4.26612807673,2.97936512437,0.285927050986,0.121408408113,0.0406037149224,0.00841762748789,0.451885639372,2.99114198537,-0.378475257319,2.59494351006,0.348918403073,0.0190527402323,0.0015034176854,0.000392965336039,1.7040110501e-05,27.8528043655,-2.77380553595,0.961343413719,-1.51707772602,0.0171715120413,0.000924420821707,0.000118104319934,0.000102536501582,8.20152683036,-1.19814198262,2.86902683902,-2.33389339132,0.0666349691875,0.0600555700557,61.6368433488,18.1495628889,5.97935123636e-09,3.85512177736e-11,0.599948561062,0,8.47472503674,0.372030546708,0.376091012929,1.71131611174e-05,0.0400107926394,-0.000105354780185,92,0.1948,0.230769230769,1.74123457266,0.427707194949,0.27387063655,0.225359342916,0.322513527291,0.544685251619,0.703018265836,3.06616684104,0.312798232114,0.112695490684,-0.0215984517097,0.235058064112,1.54626922732,1.09083281069,0
163343,0.0307,0,0.24,0.043,-0.03,0.208,0.215,0.247374638806,0.465584729604,0.582764228834,0.718585886613,0.85315891634,-0.353865884757,0.72103448674,0.020149521023,0.00112410494968,0.0005596937649,0.000177865427597,0.672203024567,-0.690562164317,2.84362211776,1.20935802249,4.48983100798,0.00360474828799,0.000540672195545,7.12078034063e-05,3.17760136767e-05,32.6020759037,-1.58991259645,3.07786022206,1.63624504411,0.00265609987473,8.54842775589e-05,4.39424425598e-05,1.88049576233e-05,12.6206792765,-2.63206485046,-2.6613819159,0.148885323778,0.178899949228,0.131819504379,48.5003409866,18.7751004016,1.70942891786e-10,3.69086813196e-10,0.341275390252,0,6.88394373929,0.545264766335,0.531044169596,8.20716338652e-07,0.000575154333808,-2.71886922026e-06,67,0.0137,0.211764705882,1.13205316203,0.509378659386,0.430656934307,0.332116788321,0.602046699945,0.0294006413666,0.0433455862606,0.588398767738,1.23720041476,0.201238241243,0.0515609339234,0.0158460728983,-0.987137371039,1.08960780661,0
163344,0.0612,0,0.745,0.077,0.043,0.492,0.577,0.149505304593,0.291562148718,0.412102859574,0.574575957186,0.873436538754,-0.0250324844323,0.0141242765482,0.011450556487,0.00134475797643,8.04154287999e-05,3.74452058106e-05,11.7317967991,-2.62728060886,0.574879317539,1.22987393673,39.5579995129,0.0105876686006,0.00102208904276,7.59724827383e-05,6.26508545842e-05,7.99192262951,-0.653793597224,-2.96807708492,0.729593858213,0.00779053572528,0.000925815205105,7.5734849264e-05,2.9948699774e-05,32.7636652364,-2.56601407528,1.56725615565,1.57660697781,0.924642275044,0.680363066559,0.681218978336,2.79272355271,4.04462054127e-11,4.46671585136e-10,0.428556760572,0,3.83062555158,1.07167162007,0.913369165827,4.67403548958e-06,0.00199399556108,-1.37312350331e-06,94,0.0132,0.465346534653,1.10768163265,0.727604998794,1.44696969697,1.375,2.08959582867,0.069063625145,0.0597272138801,0.0679231812286,0.244046358614,0.714382696391,0.258382858634,0.0212919074995,-0.97579016841,0.970976053399,0
163346,0.0515,0,0.908,0.024,0.096,0.45,0.63,0.138090197846,0.241823332723,0.35618355034,0.4967943889,0.754211932507,-1.64930511685,0.817729884576,0.0091163217316,0.000934747465271,0.000200774225442,8.07720592871e-05,10.4729325758,1.61358178966,-0.600820563008,1.33839562063,32.2456048624,0.00582399605141,0.000398730089833,0.000149755018874,4.83626112943e-05,19.432238865,-0.383107499079,-0.00995907180105,0.458874298552,0.00567514292099,0.000428271162058,0.000102376770785,3.66437639958e-05,13.7413443591,-2.40794699641,1.8887652051,-0.0123334191889,0.638853720051,0.622525519401,1.85547254547,1.31208181278,1.84385767071e-10,2.79771362327e-11,0.35876441872,0,4.86256413418,0.786246742528,0.824442521234,3.48114208793e-06,-0.00102562340478,4.14201947899e-07,0,0.0093,0.553956834532,0.918322959403,0.946352907524,1.52688172043,1.15053763441,1.78521713965,0.0479003851986,0.0471170720474,0.264671279181,0.367332475472,0.766170078497,-0.0603874575684,0.0156047126398,-0.987426292434,0.963748766385,0
163350,1.4634,0,9.183,0.447,0.981,8.987,8.454,0.11798492047,0.216833766534,0.381566636725,0.46644280114,0.631106970386,-0.0194553703678,0.0214907250452,1.14435193571,0.102991284693,0.0263926486915,0.00662000875419,0.00308961167397,-0.978290244154,2.97821600087,0.607191965367,2.72129543309,0.249770424819,0.105422875876,0.0282069910508,0.00288137280512,0.00122839982218,-0.486760336494,0.404930823159,-1.25995245243,0.0644668600357,0.00537466766511,0.00445852696192,0.000532515811209,0.162409346187,-1.26316204037,-1.20570983865,0.396575123799,0.218263645147,0.0563348197559,0.397590361446,52.5662650602,1.8531329804e-08,2.07790533668e-08,0.339480091346,0,7.29937752998,0.95365326373,0.68628465244,0.000580695066428,-0.144446705673,0.000262589055416,42,0.76495,0.211111111111,0.751571823456,0.492546362025,0.0533368194,0.0542519118897,0.186026770204,3.5427621645,4.03456014243,3.68700088917,3.8592579453,0.055159193833,-0.219587762887,0.849694514252,7.10029567275,1.07123007304,0
163348,0.0364,0,-0.107,-0.005,-0.099,-0.037,-0.064,0.123418259219,0.242501841874,0.489134353278,0.693898316337,0.836369841662,-0.228236207644,0.213185841449,0.017891323341,0.00866293528249,0.00106424635302,0.000427240731816,0.267344097656,1.14084416879,-2.17968401987,-2.77408871018,1.90390163143,0.00303203608402,0.000274366246129,3.04193295501e-05,2.38165495516e-05,9.95282518341,0.882417010571,2.83422034886,1.19306520925,0.0025153886496,0.000157087410722,5.1750798469e-05,5.71547581856e-06,22.5619237089,0.0755104611649,-0.189891786283,-0.704360676371,0.169469637669,0.140592654979,37.2285203626,84.3928252266,0.0342239899181,0.00677599398384,0.0774813428362,0,8.85677885133,0.441511904997,0.40239595055,1.17391920398e-06,0.000611468075645,-1.10324641971e-06,29,0.00855,0.423611111111,1.12153203335,0.733333247637,0.736842105263,0.619883040936,0.593006619025,0.0453458513492,0.047772378231,-0.0222397013181,1.71118304192,0.423162943185,-0.606590600692,0.0165896096995,-0.985908568731,1.04296200617,0
163345,0.33925,0,2.592,0.287,0.365,1.092,1.674,0.231039023111,0.414183934915,0.596964594447,0.783186113471,0.84353805057,-0.208659957971,0.155990437661,0.29678667588,0.0136063647566,0.0201140472215,0.0163961017897,0.102489727606,-1.71178007951,2.07269940281,-1.40292726633,0.015251316279,0.00433202572328,0.000262933873576,0.00018088511335,1.16453040666e-05,18.38903422,1.05849825424,-0.462119766408,-2.23002064271,0.00389367644762,0.000350570981818,6.92863118212e-05,2.50748923056e-05,1.99254044638,1.38118940458,-1.33317676448,-2.04258031456,0.0145964292717,0.0131194449214,179.423193423,19.4413673734,1.87949858454e-08,4.88780782515e-09,0.371334361699,1,8.1258906647,0.467000364409,0.467669266808,1.48056252298e-06,-0.0625828465879,-3.61741673037e-05,102,0.1548,0.25,1.47377730837,0.201890890426,0.0968992248062,0.0956072351421,0.437250677324,0.537304859461,0.57312844126,2.84240549336,3.3905754306,0.0246843783152,-0.296967353127,0.191473953186,1.03115234569,1.07341836346,0
163351,0.4266,0,3.915,0.205,0.525,1.862,2.644,0.20662146604,0.482086151168,0.622716859402,0.784455655611,0.94125862713,-0.344825020455,0.193531662568,0.334005900124,0.0917260550376,0.0459084701875,0.0125570375871,0.127883308688,-2.83301061869,-0.0867385559758,0.872821687381,0.173273512831,0.0153530214031,0.00109330050208,0.000201920413305,9.85112535826e-05,21.2972809233,-1.79314130113,0.504462129173,1.63898577235,0.0128889759011,0.000563410355775,0.000146632852944,0.000116002591071,6.37466488095,-2.88991879112,3.12935241342,0.384091982316,0.0459663179525,0.0385890665295,166.536830661,49.8475129111,2.82934731199e-09,7.30570537399e-09,0.544853307311,0,9.95192692224,0.445712755026,0.401011232057,9.32182841264e-06,-0.044131888838,-1.07749542713e-06,91,0.202,0.246753246753,1.18429373344,0.180971508232,0.206930693069,0.139108910891,0.459777072398,0.679113293736,0.807596207569,2.76489955095,1.57688227232,0.0808355746775,-0.352366315249,0.265815920778,1.76911469514,1.01759242003,0
163349,2.0334,0,9.764,0.37,1.113,8.546,9.025,0.0418675333937,0.127777669687,0.341878351381,0.829877472255,0.933101018057,-0.0270176661735,0.0189912006067,1.69775517462,0.226588964877,0.306415299599,0.0250249903721,0.00217411664416,0.107543418217,2.43064370329,-0.747062262998,0.0979489186249,0.0624211039878,0.0143990602409,0.00101669734448,0.00121152945641,1.90513208164,0.560378752594,-1.15719542568,-2.35461498419,0.0429956938279,0.00378478092566,0.00031981785238,0.000282163187598,1.81346277002,-1.49385656038,2.80642178493,2.13716345496,0.0367668465517,0.0253250259346,876.278688525,834.114754098,9.55381507239e-09,2.07283892273e-08,0.340310966666,0,6.11047601355,0.691981050473,0.727085614995,6.35852000528e-05,0.105498986356,4.63330358657e-05,53,1.5033,0.338709677419,1.30989505637,0.657681970972,0.0373179006186,0.0364531364332,0.306711284076,5.20040417468,5.96882637909,4.2172016047,4.32006965194,0.0148614996804,0.116406650407,1.38718423658,10.7689035214,0.994931603092,0
163353,0.0494,0,0.845,0.09,0.149,0.525,0.64,0.203968084392,0.320505629972,0.465071188067,0.667897285377,0.790861438317,-0.0190144259998,0.0249152427634,0.0137585159788,0.000923939302447,0.000104507007321,7.73616196464e-05,0.920678754784,-1.01349639437,0.361962740287,0.755373316008,25.8048290418,0.00986605702101,0.000889810128744,0.000159157844969,6.9332311696e-05,0.451698815071,-2.52810906223,-0.6426312214,2.58874897328,0.00636510347267,0.000282678055892,6.79907561688e-05,1.87543795492e-05,1.8099467279,-2.07345657973,1.35709484848,-2.89767446146,0.717087296058,0.462630089065,0.490615008463,1.96588301674,1.98955877814e-10,2.39731333743e-10,0.337151475737,0,5.39596819893,0.944002680924,0.827852766023,5.32675653803e-06,-0.00171845126132,2.63492763635e-06,94,0.01155,0.395833333333,1.13086479699,0.916250351809,0.458874458874,0.848484848485,0.995209751274,0.0534577586423,0.0460187934177,-0.413041264938,2.41546480133,0.516951458122,0.448083076432,0.0172195129897,-0.984537039042,0.993360453782,0
